"Tendencias","Volumen de búsquedas","Inicio","Finalizada","Desglose de tendencias","Enlace a Explorar"
"drew lock","500 mil+","9 de septiembre de 2026 a las 21:30:00 UTC-3",,"drew lock,patriots score,seattle vs patriots,seahawks score,new england patriots vs seahawks match player stats,new england patriots vs seahawks,nfl score,josh jobe,pats,seahawks vs new england patriots match player stats,seahawks qb,jaxon smith-njigba,ne patriots,new england patriots vs seahawks stats,seahawks vs new england patriots,pats seahawks,pats score,cris collinsworth,who won the nfl game last night,seattle vs new england,who won the game last night,patriots - seahawks,drew locke,seahawk,new england,super bowl,mike tirico,did the patriots win,patriots qb,ernest jones iv,nfl.,drake may,is sam darnold injured,did the patriots win last night,who won the patriots game last night,fanduel,sam darnold hurt,nfl season opener,who won last night,did sam darnold get hurt,sam darnold out for season,darnold seahawks,patriots quarterback,is sam darnold hurt,is sam darnold playing tonight,sam darnold news,who won the patriots game,who won the seahawks game,sam darnold injured,2026 superbowl,patriots head coach,sam darnold hip injury,football nfl,darnold injury update,who won seahawks or patriots,sam darnold out,seahawks qb depth chart,who won nfl game last night,seahawks vs new england patriots stats,is sam darnold starting,lock seahawks,why is drew lock starting today,sam darnold hip,seattle seahawks score,seahawks vs patriots score,jobe seahawks,is sam darnold out,sam darnild injury,what happened to sam darnold today,pats schedule,seahawks qbs,nfl season,sam darnald,where is sam darnold,sam darnold status,sea hawks,seattle score,derick hall,seahawks score today,patriots offensive coordinator,seattle seahawks vs new england patriots,maye,what happened to darnold,watch nbc,seahawks qb 2026,why is drew lock playing,sam donald injury,drake maye interceptions,seattle backup qb,lock seattle seahawks,drake,lock seattle,seahawks super bowls,did sam darnold get injured,what happened to sam darnold tonight,sam darnold injury update today,pritchett seahawks,score of the patriots game,is sam darnold playing,why is sam darnold not playing today,did sam darnold get hurt today","./explore?q=drew%20lock&geo=US"
"country musician brian duckworth passes","200 mil+","10 de septiembre de 2026 a las 7:50:00 UTC-3",,"country musician brian duckworth passes,brian duckworth","./explore?q=country%20musician%20brian%20duckworth%20passes&geo=US"
"barry melrose","200 mil+","9 de septiembre de 2026 a las 21:40:00 UTC-3",,"barry melrose,barry melrose cause of death,berry melrose,how did barry melrose die,nhl,barry melrose health,barry meltose,barry melrose today,barry melrose death,barry melrose espn,barry melrose parkinson's disease,melrose,barry meleose","./explore?q=barry%20melrose&geo=US"
"sam darnold injury","200 mil+","9 de septiembre de 2026 a las 21:30:00 UTC-3",,"sam darnold injury,darnold,what happened to sam darnold,darnold injury,sam darnold injury update,mike macdonald,espn nfl,dre'mont jones,seahawks backup qb,sam.darnold,seahawks coach,sam darnild,why is sam darnold not playing,seahawks quarterback,lumen field,seattle qb,seahawks quarterback 2026,nfl game last night,seattle seahawks qb,nfl last night,sam darnold update,nfl news,seattle quarterback,seattle seahawks game today,seattle seahawks coach,seattle seahawks quarterback,new england vs seattle","./explore?q=sam%20darnold%20injury&geo=US"
"aj brown injury","100 mil+","9 de septiembre de 2026 a las 22:50:00 UTC-3",,"aj brown injury,aj brown injury update,a. j. brown,mack hollins,high ankle sprain recovery time nfl,aj brown stats,high ankle sprain,high ankle sprain nfl recovery time,what happened to aj brown,aj brown hurt,is aj brown hurt,aj brown news,aj brown update,aj brown ankle,high ankle sprain recovery time,how long is aj brown out,aj briwn,kevin byard,aj brown injured,is aj brown out,is aj brown injured,a j brown,aj brown ankle injury,aj brown status,aj brown vs seahawks,hollins patriots,aj brown patriots","./explore?q=aj%20brown%20injury&geo=US"
"nfl scores","100 mil+","9 de septiembre de 2026 a las 21:10:00 UTC-3","10 de septiembre de 2026 a las 11:10:00 UTC-3","nfl scores,espn nfl scores,mfl","./explore?q=nfl%20scores&geo=US"
"inter miami vs chicago","100 mil+","9 de septiembre de 2026 a las 20:40:00 UTC-3","10 de septiembre de 2026 a las 10:20:00 UTC-3","inter miami vs chicago,mls,inter miami - chicago fire,chicago fire vs inter miami,chicago fire,chicago fire fc,chicago vs inter miami,inter miami vs chicago fire fc standings,inter miami vs chicago fire,lionel messi,inter miami vs,inter miami cf,miami vs chicago fire,chicago fire fc vs inter miami lineups,chicago fire soccer,casemiro","./explore?q=inter%20miami%20vs%20chicago&geo=US"
"seahawks schedule","100 mil+","9 de septiembre de 2026 a las 19:00:00 UTC-3","10 de septiembre de 2026 a las 14:20:00 UTC-3","seahawks schedule,patriots vs seahawks where to watch,seattle seahawks schedule,where to watch seahawks vs new england patriots,seahawks game today,where can i watch the nfl game tonight,patriots schedule 2026,superbowl,seahawks roster,seahawks vs patriots super bowl,gabe jacas,where to watch patriots seahawks,ne vs sea,seattle game,how to watch seahawks vs patriots,patriots seahawks game,what channel is the patriots game on,where to watch patriots game,patriots game tonight,devin mccourty,how to watch nfl tonight,what channel is the seahawks game on,where to watch patriots vs seahawks,where can i watch the seahawks game,patriots kicker,how to watch patriots seahawks,seahawks patriots game,where to watch the seahawks game,where can i watch nfl tonight,where to watch nfl tonight,what time is the patriots game tonight,seattle seahawks roster,where can i watch the patriots game tonight,where to watch seahawks patriots,seahawks players,where to watch seahawks game,dremont jones,seattle seahawks game,where can i watch seahawks vs patriots,where can i watch patriots vs seahawks,super bowl 60,what channel is the patriots game on tonight,patriots vs seahawks super bowl,patriots vs seahawks channel,how to watch the seahawks game,watch patriots vs seahawks,watch seahawks game,patriots roster 2026,where to watch the patriots game,jacas patriots,seahawks vs,how to watch the patriots game tonight,caleb lomu,watch nfl tonight","./explore?q=seahawks%20schedule&geo=US"
"what time is it in australia","50 mil+","9 de septiembre de 2026 a las 20:20:00 UTC-3",,"what time is it in australia,rams,what time is it in melbourne australia,rams game,what time is the nfl game tonight,where to watch los angeles rams vs 49ers,rams 49ers,niners vs rams,rams vs 49ers prediction,matthew stafford,how to watch nfl game tonight,how to watch the nfl game tonight,49ers schedule,nfl australia game,where to watch the nfl game tonight,australia,nfl streaming,watch nfl,where to watch nfl game","./explore?q=what%20time%20is%20it%20in%20australia&geo=US"
"kirkversary","50 mil+","9 de septiembre de 2026 a las 23:40:00 UTC-3",,"kirkversary,erika kirk,when was charlie kirk shot,charlie kirk death,what day did charlie kirk die,what time did charlie kirk get shot,when did kirk die,what time was charlie kirk shot,when was charlie kirk killed,what day did kirk die","./explore?q=kirkversary&geo=US"
"harry styles","50 mil+","9 de septiembre de 2026 a las 21:00:00 UTC-3",,"harry styles,harry styles tour,harry styles 2027 tour,harry styles presale,harry styles tour 2027","./explore?q=harry%20styles&geo=US"
"thursday night football schedule","50 mil+","10 de septiembre de 2026 a las 16:30:00 UTC-3",,"thursday night football schedule,football game tonight,is there an nfl game tonight,football today,what football games are on tonight,nfl games today on tv,what time is nfl game tonight,what channel is the football game on tonight,what time is the football game tonight,what time does the nfl game start tonight,what nfl game is on tonight,nfl tonight on tv,what channel is nfl on tonight,football game today,who plays football tonight,what is the nfl game on tonight,where to watch football game tonight,what time is the game tonight,who plays nfl tonight,where is the nfl game tonight,what time does the football game start tonight,how to watch football tonight,what time is football on tonight,game tonight,where can i watch the football game tonight,what channel is football on tonight,nfl game tonight where to watch,nfl games today on tv channel what time,what time is the nfl game today,where to watch tonight's nfl game,who won the football game tonight,where to watch football today,nfl schedule today,live nfl games today","./explore?q=thursday%20night%20football%20schedule&geo=US"
"usa vs hungary","50 mil+","10 de septiembre de 2026 a las 5:40:00 UTC-3","10 de septiembre de 2026 a las 16:30:00 UTC-3","usa vs hungary,fiba world cup,usa women's basketball,fiba women's basketball,fiba world cup schedule,kahleah copper,fiba,napheesa collier,women's basketball world cup,us women's basketball,usa basketball,usa vs hungary today,usa fiba women's basketball,usa vs hungary women's basketball,rhyne howard,usa world cup,2026 fiba women's basketball world cup","./explore?q=usa%20vs%20hungary&geo=US"
"who won the super bowl 2026","50 mil+","9 de septiembre de 2026 a las 20:00:00 UTC-3","10 de septiembre de 2026 a las 10:30:00 UTC-3","who won the super bowl 2026,2026 super bowl,who won the super bowl last year,who won super bowl 2026,2026 super bowl winner,nfl teams,last year super bowl 2026,nfl plus,super bowl last year,who won super bowl last year,2025 super bowl winner,super bowl winners,who won the 2026 super bowl,who won the super bowl in 2026,last year super bowl,who won 2026 super bowl,who played in super bowl 2026","./explore?q=who%20won%20the%20super%20bowl%202026&geo=US"
"cubs vs brewers","50 mil+","9 de septiembre de 2026 a las 20:30:00 UTC-3","10 de septiembre de 2026 a las 0:40:00 UTC-3","cubs vs brewers,logan henderson,jackson chourio,brewers game,christian yelich","./explore?q=cubs%20vs%20brewers&geo=US"
"youtube tv","50 mil+","9 de septiembre de 2026 a las 20:40:00 UTC-3","10 de septiembre de 2026 a las 0:30:00 UTC-3","youtube tv,youtubetv","./explore?q=youtube%20tv&geo=US"
"botic van de zandschulp","50 mil+","9 de septiembre de 2026 a las 19:50:00 UTC-3","10 de septiembre de 2026 a las 0:10:00 UTC-3","botic van de zandschulp,alexander zverev,zverev,van de zandschulp","./explore?q=botic%20van%20de%20zandschulp&geo=US"
