"Tendencias","Volumen de búsquedas","Inicio","Finalizada","Desglose de tendencias","Enlace a Explorar"
"india vs sri lanka","1 M+","14 de agosto de 2026 a las 23:50:00 UTC-3",,"india vs sri lanka,sri lanka vs india,ind vs sl test,live score,cricket live,ind sl,india versus sri lanka,india vs srilanka,ind vs srilanka,ind v sl,score,in vs sl,ind vs","./explore?q=india%20vs%20sri%20lanka&geo=IN"
"milan vs man united","100 mil+","15 de agosto de 2026 a las 10:50:00 UTC-3",,"milan vs man united,man utd,ac milan,man united,manchester united f.c.,man utd vs ac milan,samuel chukwueze,ac milan vs manchester united,mutv,harry maguire","./explore?q=milan%20vs%20man%20united&geo=IN"
"sl vs ind","1 M+","14 de agosto de 2026 a las 21:40:00 UTC-3",,"sl vs ind,asitha fernando,ind vs sl,ind vs sri lanka,india vs sl,test match","./explore?q=sl%20vs%20ind&geo=IN"
"india national cricket team vs sri lanka national cricket team match scorecard","200 mil+","15 de agosto de 2026 a las 1:10:00 UTC-3",,"india national cricket team vs sri lanka national cricket team match scorecard,sri lanka national cricket team vs india national cricket team match scorecard","./explore?q=india%20national%20cricket%20team%20vs%20sri%20lanka%20national%20cricket%20team%20match%20scorecard&geo=IN"
"al-nassr vs al fateh","50 mil+","15 de agosto de 2026 a las 14:10:00 UTC-3",,"al-nassr vs al fateh,al nassr,samú costa,ângelo gabriel,alnassr,al-nassr fc","./explore?q=al-nassr%20vs%20al%20fateh&geo=IN"
"prabath jayasuriya","100 mil+","14 de agosto de 2026 a las 22:40:00 UTC-3",,"prabath jayasuriya","./explore?q=prabath%20jayasuriya&geo=IN"
"भारत बनाम श्रीलंका","100 mil+","15 de agosto de 2026 a las 1:00:00 UTC-3",,"भारत बनाम श्रीलंका,टेस्ट क्रिकेट,ind बनाम sl,भारतीय क्रिकेट टीम बनाम श्रीलंका क्रिकेट टीम के मैच का स्कोरकार्ड,श्रीलंका क्रिकेट टीम बनाम भारतीय क्रिकेट टीम के मैच का स्कोरकार्ड,sl बनाम ind,श्रीलंका बनाम भारत","./explore?q=%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%20%E0%A4%AC%E0%A4%A8%E0%A4%BE%E0%A4%AE%20%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%B2%E0%A4%82%E0%A4%95%E0%A4%BE&geo=IN"
"tukaram mundhe","50 mil+","14 de agosto de 2026 a las 18:40:00 UTC-3",,"tukaram mundhe","./explore?q=tukaram%20mundhe&geo=IN"
"lahiru kumara","50 mil+","15 de agosto de 2026 a las 1:00:00 UTC-3",,"lahiru kumara,niroshan dickwella,dilshan madushanka","./explore?q=lahiru%20kumara&geo=IN"
"marvel studios x men cast","50 mil+","15 de agosto de 2026 a las 9:30:00 UTC-3",,"marvel studios x men cast,x men,inde navarrette,christopher abbott,rogue x men,maya boyd,adam driver,kit connor,marvel x men,rogue,mr sinister,mister sinister,nathaniel milbury marvel","./explore?q=marvel%20studios%20x%20men%20cast&geo=IN"
"mahindra scorpio pickup truck","20 mil+","14 de agosto de 2026 a las 19:30:00 UTC-3",,"mahindra scorpio pickup truck,mahindra scorpio n pickup truck","./explore?q=mahindra%20scorpio%20pickup%20truck&geo=IN"
"google pixel 11 pro phones","20 mil+","14 de agosto de 2026 a las 17:50:00 UTC-3",,"google pixel 11 pro phones","./explore?q=google%20pixel%2011%20pro%20phones&geo=IN"
"keshara nuwantha","20 mil+","15 de agosto de 2026 a las 1:00:00 UTC-3",,"keshara nuwantha","./explore?q=keshara%20nuwantha&geo=IN"
"rishabh pant","50 mil+","15 de agosto de 2026 a las 1:10:00 UTC-3",,"rishabh pant,ऋषभ पंत","./explore?q=rishabh%20pant&geo=IN"
"moneycontrol","20 mil+","15 de agosto de 2026 a las 5:10:00 UTC-3",,"moneycontrol","./explore?q=moneycontrol&geo=IN"
"nupur prasad ips meritorious medal","20 mil+","15 de agosto de 2026 a las 4:10:00 UTC-3",,"nupur prasad ips meritorious medal","./explore?q=nupur%20prasad%20ips%20meritorious%20medal&geo=IN"
"independence day narendra modi speech","50 mil+","15 de agosto de 2026 a las 9:40:00 UTC-3",,"independence day narendra modi speech,india independence day year,physics wallah,modi,narendra modi,national song,indian independence day celebration,bharat,15th august independence day,red fort,80th independence day india,independance day,today independence day,live news,80 independence day,vande mataram song lyrics,independence day celebration,august 15th independence day,indian,aug 15,indian independence day 2026,15 august 80th independence day,tricolour,independence day today,independence day live,independence day of india,lyrics,lal kila","./explore?q=independence%20day%20narendra%20modi%20speech&geo=IN"
"kuldeep yadav","20 mil+","14 de agosto de 2026 a las 21:50:00 UTC-3",,"kuldeep yadav","./explore?q=kuldeep%20yadav&geo=IN"
"el niño","10 mil+","14 de agosto de 2026 a las 18:50:00 UTC-3",,"el niño","./explore?q=el%20ni%C3%B1o&geo=IN"
"inter vs betis","5 mil+","15 de agosto de 2026 a las 13:50:00 UTC-3",,"inter vs betis","./explore?q=inter%20vs%20betis&geo=IN"
"frozen 3","10 mil+","15 de agosto de 2026 a las 4:30:00 UTC-3",,"frozen 3,disney frozen 3","./explore?q=frozen%203&geo=IN"
"rahmat shah","100 mil+","15 de agosto de 2026 a las 12:10:00 UTC-3",,"rahmat shah,ireland vs afghanistan,curtis campher,sediqullah atal,ire vs afg,ireland cricket team vs afghanistan national cricket team match scorecard,harry tector,india vs afghanistan,आयरलैण्ड क्रिकेट टीम बनाम अफगानिस्तान क्रिकेट टीम के मैच का स्कोरकार्ड,afghanistan national cricket team","./explore?q=rahmat%20shah&geo=IN"
"india post","20 mil+","14 de agosto de 2026 a las 22:00:00 UTC-3",,"india post,indian post","./explore?q=india%20post&geo=IN"
"saudi pro league","5 mil+","15 de agosto de 2026 a las 14:20:00 UTC-3",,"saudi pro league","./explore?q=saudi%20pro%20league&geo=IN"
"novak djokovic","5 mil+","15 de agosto de 2026 a las 15:10:00 UTC-3",,"novak djokovic,djokovic,thiago agustín tirante","./explore?q=novak%20djokovic&geo=IN"
"prasidh krishna","20 mil+","14 de agosto de 2026 a las 22:30:00 UTC-3",,"prasidh krishna","./explore?q=prasidh%20krishna&geo=IN"
"india sri lanka live cricket match","100 mil+","15 de agosto de 2026 a las 4:10:00 UTC-3",,"india sri lanka live cricket match,ind vs sri,india vs sri lanka test series,ind vs sri lanka test,ind vs sl test live streaming,india-sri lanka test match,india sri lanka match,india-sri lanka,india-sri lanka match,ind vs sl live streaming,india-sri lanka test,ind vs sl live,india vs sri lanka live streaming,india sri lanka test match live cricket,sri lanka national cricket team vs india national cricket team timeline,sri lanka national cricket team vs india national cricket team players,india versus sri lanka test match,india a vs sri lanka a today match,ind vs sl ott,india vs sri lanka live,where to watch ind vs sl,galle weather,live cricket india sri lanka test match,sl vs ind live,where to watch ind vs sl test,ind match,ind vs sl where to watch,ind a vs sl a","./explore?q=india%20sri%20lanka%20live%20cricket%20match&geo=IN"
"la liga","5 mil+","15 de agosto de 2026 a las 11:10:00 UTC-3",,"la liga","./explore?q=la%20liga&geo=IN"
"doomsday","10 mil+","15 de agosto de 2026 a las 2:00:00 UTC-3",,"doomsday,fantastic four","./explore?q=doomsday&geo=IN"
"शोले","5 mil+","15 de agosto de 2026 a las 9:50:00 UTC-3",,"शोले","./explore?q=%E0%A4%B6%E0%A5%8B%E0%A4%B2%E0%A5%87&geo=IN"
"गौहर खान","10 mil+","15 de agosto de 2026 a las 3:00:00 UTC-3",,"गौहर खान","./explore?q=%E0%A4%97%E0%A5%8C%E0%A4%B9%E0%A4%B0%20%E0%A4%96%E0%A4%BE%E0%A4%A8&geo=IN"
"be6","10 mil+","15 de agosto de 2026 a las 5:20:00 UTC-3",,"be6,be6 sport eq,be6 sporteq,be 6 sporteq","./explore?q=be6&geo=IN"
"पेट्रोल","100 mil+","15 de agosto de 2026 a las 4:20:00 UTC-3","15 de agosto de 2026 a las 14:10:00 UTC-3","पेट्रोल,abp news","./explore?q=%E0%A4%AA%E0%A5%87%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%8B%E0%A4%B2&geo=IN"
"hockey world cup 2026","5 mil+","15 de agosto de 2026 a las 7:30:00 UTC-3",,"hockey world cup 2026,hockey world cup,fih hockey world cup 2026,star sports","./explore?q=hockey%20world%20cup%202026&geo=IN"
"awarapan 2 cast","5 mil+","15 de agosto de 2026 a las 14:20:00 UTC-3",,"awarapan 2 cast,emraan hashmi,puran gabbi,disha patani,imran hashmi,dhurandhar","./explore?q=awarapan%202%20cast&geo=IN"
"खजाना","2 mil+","15 de agosto de 2026 a las 12:30:00 UTC-3",,"खजाना","./explore?q=%E0%A4%96%E0%A4%9C%E0%A4%BE%E0%A4%A8%E0%A4%BE&geo=IN"
"cricket","100 mil+","14 de agosto de 2026 a las 22:50:00 UTC-3","15 de agosto de 2026 a las 14:20:00 UTC-3","cricket,taskin ahmed,ebadot hossain,aus vs ban live","./explore?q=cricket&geo=IN"
"ravichandran ashwin","2 mil+","15 de agosto de 2026 a las 11:50:00 UTC-3",,"ravichandran ashwin","./explore?q=ravichandran%20ashwin&geo=IN"
